Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.002358490566037736,0.7369477911646586,0.9292394565025587,0.9440089585666294
10,0.15010309278350517,0.7389558232931727,0.9292394565025587,0.9440089585666294
15,0.3333333333333333,0.7911646586345381,0.9292394565025587,0.9440089585666294
20,0.5016880486158001,0.8795180722891566,0.9292394565025587,0.9440089585666294
25,0.6215780998389694,0.9176706827309237,0.9292394565025587,0.9440089585666294
30,0.7178841309823677,0.9257028112449799,0.9292394565025587,0.9440089585666294
35,0.768944099378882,0.929718875502008,0.9292394565025587,0.9440089585666294
40,0.8060531192093885,0.9337349397590361,0.9292394565025587,0.9440089585666294
45,0.8270999386879215,0.9457831325301205,0.9292394565025587,0.9440089585666294
50,0.8395511070670306,0.9558232931726908,0.9292394565025587,0.9440089585666294
55,0.8585218702865761,0.963855421686747,0.9292394565025587,0.9440089585666294
60,0.8695913461538461,0.9698795180722891,0.9292394565025587,0.9440089585666294
65,0.8769829392397486,0.9738955823293173,0.9292394565025587,0.9440089585666294
70,0.8854322464851928,0.9738955823293173,0.9292394565025587,0.9440089585666294
75,0.9010137149672034,0.9738955823293173,0.9292394565025587,0.9440089585666294
80,0.9117997616209774,0.9738955823293173,0.9292394565025587,0.9440089585666294
85,0.920011894142135,0.9718875502008032,0.9292394565025587,0.9440089585666294
90,0.9280618311533888,0.9738955823293173,0.9292394565025587,0.9440089585666294
95,0.9381320642474718,0.9759036144578314,0.9292394565025587,0.9440089585666294
100,0.9417706476530006,0.9738955823293173,0.9292394565025587,0.9440089585666294
105,0.9439667951378595,0.9759036144578314,0.9292394565025587,0.9440089585666294
110,0.9504598042123998,0.9759036144578314,0.9292394565025587,0.9440089585666294
115,0.9537366548042705,0.9759036144578314,0.9292394565025587,0.9440089585666294
120,0.9564444444444444,0.9759036144578314,0.9292394565025587,0.9440089585666294
125,0.959667852906287,0.9759036144578314,0.9292394565025587,0.9440089585666294
130,0.9623257193711066,0.9759036144578314,0.9292394565025587,0.9440089585666294
135,0.9643916913946587,0.9759036144578314,0.9292394565025587,0.9440089585666294
140,0.9661921708185053,0.9759036144578314,0.9292394565025587,0.9440089585666294
145,0.968851972708395,0.9759036144578314,0.9292394565025587,0.9440089585666294
150,0.9694452684663305,0.9759036144578314,0.9292394565025587,0.9440089585666294
155,0.9694452684663305,0.9759036144578314,0.9292394565025587,0.9440089585666294
160,0.969768820391227,0.9759036144578314,0.9292394565025587,0.9440089585666294
165,0.969768820391227,0.9759036144578314,0.9292394565025587,0.9440089585666294
170,0.969768820391227,0.9759036144578314,0.9292394565025587,0.9440089585666294
175,0.9703615886188499,0.9759036144578314,0.9292394565025587,0.9440089585666294
180,0.9703615886188499,0.9759036144578314,0.9292394565025587,0.9440089585666294
185,0.9700740740740741,0.9759036144578314,0.9292394565025587,0.9440089585666294
190,0.9703615886188499,0.9759036144578314,0.9292394565025587,0.9440089585666294
