Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8202516476932294,0.927710843373494,0.9393195370045598,0.9406494960806271
10,0.9032637459570715,0.9698795180722891,0.9393195370045598,0.9406494960806271
15,0.9496021220159151,0.9779116465863453,0.9393195370045598,0.9406494960806271
20,0.9630941836433422,0.9799196787148594,0.9393195370045598,0.9406494960806271
25,0.9678181281369944,0.9799196787148594,0.9393195370045598,0.9406494960806271
30,0.9689991142604075,0.9799196787148594,0.9393195370045598,0.9406494960806271
35,0.969589607322114,0.9819277108433735,0.9393195370045598,0.9406494960806271
40,0.9710572947430597,0.9839357429718876,0.9393195370045598,0.9406494960806271
45,0.9719515795689401,0.9839357429718876,0.9393195370045598,0.9406494960806271
50,0.9737230587540596,0.9819277108433735,0.9393195370045598,0.9406494960806271
55,0.9731484213632341,0.9819277108433735,0.9393195370045598,0.9406494960806271
60,0.9731642583308759,0.9819277108433735,0.9393195370045598,0.9406494960806271
65,0.9740412979351033,0.9819277108433735,0.9393195370045598,0.9406494960806271
70,0.9734513274336283,0.9819277108433735,0.9393195370045598,0.9406494960806271
75,0.9749188551195042,0.9819277108433735,0.9393195370045598,0.9406494960806271
80,0.974616292798111,0.9819277108433735,0.9393195370045598,0.9406494960806271
85,0.974616292798111,0.9819277108433735,0.9393195370045598,0.9406494960806271
90,0.9743287105340808,0.9819277108433735,0.9393195370045598,0.9406494960806271
