Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.2751401869158879,0.7710843373493976,0.935489541219898,0.9428891377379619
10,0.694470774091627,0.8955823293172691,0.935489541219898,0.9428891377379619
15,0.8185162477007971,0.9417670682730924,0.935489541219898,0.9428891377379619
20,0.856628674265147,0.963855421686747,0.935489541219898,0.9428891377379619
25,0.8853238265002971,0.9718875502008032,0.935489541219898,0.9428891377379619
30,0.9107619329973318,0.9738955823293173,0.935489541219898,0.9428891377379619
35,0.9359810314167161,0.9779116465863453,0.935489541219898,0.9428891377379619
40,0.9499555818774059,0.9779116465863453,0.935489541219898,0.9428891377379619
45,0.9568302779420462,0.9779116465863453,0.935489541219898,0.9428891377379619
50,0.9645599527466036,0.9819277108433735,0.935489541219898,0.9428891377379619
55,0.9704491725768322,0.9819277108433735,0.935489541219898,0.9428891377379619
60,0.970162481536189,0.9819277108433735,0.935489541219898,0.9428891377379619
65,0.9710572947430597,0.9819277108433735,0.935489541219898,0.9428891377379619
70,0.9716646989374262,0.9819277108433735,0.935489541219898,0.9428891377379619
75,0.9728453364817,0.9819277108433735,0.935489541219898,0.9428891377379619
80,0.9737230587540596,0.9819277108433735,0.935489541219898,0.9428891377379619
85,0.9725582767778105,0.9819277108433735,0.935489541219898,0.9428891377379619
90,0.9743287105340808,0.9819277108433735,0.935489541219898,0.9428891377379619
95,0.9760850310008857,0.9819277108433735,0.935489541219898,0.9428891377379619
100,0.9760850310008857,0.9819277108433735,0.935489541219898,0.9428891377379619
105,0.9760850310008857,0.9819277108433735,0.935489541219898,0.9428891377379619
110,0.9769639692852923,0.9819277108433735,0.935489541219898,0.9428891377379619
115,0.9769639692852923,0.9819277108433735,0.935489541219898,0.9428891377379619
120,0.9769639692852923,0.9819277108433735,0.935489541219898,0.9428891377379619
125,0.9766617429837519,0.9819277108433735,0.935489541219898,0.9428891377379619
