Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.14129995962858294,0.7369477911646586,0.9349133356915458,0.9496080627099664
10,0.4524612272420768,0.8413654618473896,0.9349133356915458,0.9496080627099664
15,0.6622137404580153,0.9116465863453815,0.9349133356915458,0.9496080627099664
20,0.7762302692664809,0.9257028112449799,0.9349133356915458,0.9496080627099664
25,0.8182648401826483,0.9477911646586346,0.9349133356915458,0.9496080627099664
30,0.8469172932330826,0.9578313253012049,0.9349133356915458,0.9496080627099664
35,0.8662877654801077,0.9658634538152611,0.9349133356915458,0.9496080627099664
40,0.8841099163679809,0.9718875502008032,0.9349133356915458,0.9496080627099664
45,0.9028026237328565,0.9718875502008032,0.9349133356915458,0.9496080627099664
50,0.9119571683521713,0.9738955823293173,0.9349133356915458,0.9496080627099664
55,0.9254086181277861,0.9759036144578314,0.9349133356915458,0.9496080627099664
60,0.9364230540701128,0.9799196787148594,0.9349133356915458,0.9496080627099664
65,0.9439335508751113,0.9799196787148594,0.9349133356915458,0.9496080627099664
70,0.9543026706231454,0.9819277108433735,0.9349133356915458,0.9496080627099664
75,0.9549228944246738,0.9839357429718876,0.9349133356915458,0.9496080627099664
80,0.9593833382745331,0.9839357429718876,0.9349133356915458,0.9496080627099664
85,0.9623257193711066,0.9839357429718876,0.9349133356915458,0.9496080627099664
90,0.9629190151290418,0.9839357429718876,0.9349133356915458,0.9496080627099664
95,0.9646989024028477,0.9839357429718876,0.9349133356915458,0.9496080627099664
100,0.9655786350148368,0.9839357429718876,0.9349133356915458,0.9496080627099664
105,0.9673590504451038,0.9839357429718876,0.9349133356915458,0.9496080627099664
110,0.9676653811925244,0.9839357429718876,0.9349133356915458,0.9496080627099664
115,0.9685646500593119,0.9839357429718876,0.9349133356915458,0.9496080627099664
120,0.967684553809665,0.9839357429718876,0.9349133356915458,0.9496080627099664
125,0.967684553809665,0.9839357429718876,0.9349133356915458,0.9496080627099664
130,0.9685646500593119,0.9839357429718876,0.9349133356915458,0.9496080627099664
