Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8849135360763268,0.9658634538152611,0.9408849557522123,0.9518477043673013
10,0.9581726490655592,0.9799196787148594,0.9408849557522123,0.9518477043673013
15,0.970326409495549,0.9819277108433735,0.9408849557522123,0.9518477043673013
20,0.9709715639810427,0.9819277108433735,0.9408849557522123,0.9518477043673013
25,0.9742222222222221,0.9819277108433735,0.9408849557522123,0.9518477043673013
30,0.9751184834123223,0.9819277108433735,0.9408849557522123,0.9518477043673013
35,0.9754219721646432,0.9819277108433735,0.9408849557522123,0.9518477043673013
40,0.9751332149200711,0.9819277108433735,0.9408849557522123,0.9518477043673013
45,0.9748297305300563,0.9819277108433735,0.9408849557522123,0.9518477043673013
50,0.9757539917208753,0.9839357429718876,0.9408849557522123,0.9518477043673013
55,0.9780935464772054,0.9859437751004017,0.9408849557522123,0.9518477043673013
60,0.9775014801657785,0.9879518072289156,0.9408849557522123,0.9518477043673013
65,0.977212192956496,0.9879518072289156,0.9408849557522123,0.9518477043673013
70,0.976923076923077,0.9879518072289156,0.9408849557522123,0.9518477043673013
