Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8838995568685376,0.9658634538152611,0.9448542325254654,0.9473684210526315
10,0.951622418879056,0.9859437751004017,0.9448542325254654,0.9473684210526315
15,0.9704666272888364,0.9859437751004017,0.9448542325254654,0.9473684210526315
20,0.9743287105340808,0.9859437751004017,0.9448542325254654,0.9473684210526315
25,0.9755089997049277,0.9839357429718876,0.9448542325254654,0.9473684210526315
30,0.9766892888757746,0.9839357429718876,0.9448542325254654,0.9473684210526315
35,0.9775811209439529,0.9839357429718876,0.9448542325254654,0.9473684210526315
40,0.9775811209439529,0.9819277108433735,0.9448542325254654,0.9473684210526315
45,0.9775811209439529,0.9819277108433735,0.9448542325254654,0.9473684210526315
50,0.9802184824328314,0.9819277108433735,0.9448542325254654,0.9473684210526315
55,0.9793632075471698,0.9819277108433735,0.9448542325254654,0.9473684210526315
60,0.9796279893711249,0.9819277108433735,0.9448542325254654,0.9473684210526315
65,0.9799410029498524,0.9819277108433735,0.9448542325254654,0.9473684210526315
