Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.42548818088386436,0.8072289156626506,0.9390503189227497,0.9428891377379619
10,0.7552623311341501,0.9196787148594378,0.9390503189227497,0.9428891377379619
15,0.8263910003040438,0.9437751004016064,0.9390503189227497,0.9428891377379619
20,0.863296440323063,0.9618473895582329,0.9390503189227497,0.9428891377379619
25,0.9003272835465634,0.963855421686747,0.9390503189227497,0.9428891377379619
30,0.9270616254837749,0.9698795180722891,0.9390503189227497,0.9428891377379619
35,0.9407561774337602,0.9738955823293173,0.9390503189227497,0.9428891377379619
40,0.9523809523809524,0.9759036144578314,0.9390503189227497,0.9428891377379619
45,0.9601427721594289,0.9759036144578314,0.9390503189227497,0.9428891377379619
50,0.9631610219845513,0.9779116465863453,0.9390503189227497,0.9428891377379619
55,0.9682398337785693,0.9779116465863453,0.9390503189227497,0.9428891377379619
60,0.9685459940652819,0.9779116465863453,0.9390503189227497,0.9428891377379619
65,0.9700385642242657,0.9779116465863453,0.9390503189227497,0.9428891377379619
70,0.970631859982201,0.9779116465863453,0.9390503189227497,0.9428891377379619
75,0.972123368920522,0.9779116465863453,0.9390503189227497,0.9428891377379619
80,0.9739027283511269,0.9779116465863453,0.9390503189227497,0.9428891377379619
85,0.9736139934776163,0.9779116465863453,0.9390503189227497,0.9428891377379619
90,0.9742069374444114,0.9799196787148594,0.9390503189227497,0.9428891377379619
95,0.974510966212211,0.9799196787148594,0.9390503189227497,0.9428891377379619
100,0.9747998814112067,0.9819277108433735,0.9390503189227497,0.9428891377379619
105,0.9753928253780018,0.9799196787148594,0.9390503189227497,0.9428891377379619
110,0.975103734439834,0.9819277108433735,0.9390503189227497,0.9428891377379619
115,0.9756965026674571,0.9819277108433735,0.9390503189227497,0.9428891377379619
120,0.97628927089508,0.9799196787148594,0.9390503189227497,0.9428891377379619
125,0.975103734439834,0.9799196787148594,0.9390503189227497,0.9428891377379619
130,0.975103734439834,0.9799196787148594,0.9390503189227497,0.9428891377379619
135,0.975103734439834,0.9799196787148594,0.9390503189227497,0.9428891377379619
