Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.0,0.7369477911646586,0.9370703331570597,0.9395296752519597
10,0.14626391096979333,0.7449799196787149,0.9370703331570597,0.9395296752519597
15,0.3748241912798875,0.8152610441767069,0.9370703331570597,0.9395296752519597
20,0.5276872964169381,0.8815261044176707,0.9370703331570597,0.9395296752519597
25,0.662259993704753,0.9196787148594378,0.9370703331570597,0.9395296752519597
30,0.744430693069307,0.9317269076305221,0.9370703331570597,0.9395296752519597
35,0.7820473409160774,0.9397590361445783,0.9370703331570597,0.9395296752519597
40,0.8028040231636695,0.9457831325301205,0.9370703331570597,0.9395296752519597
45,0.8250904704463209,0.9538152610441767,0.9370703331570597,0.9395296752519597
50,0.8418214499700419,0.9658634538152611,0.9370703331570597,0.9395296752519597
55,0.8606532813904706,0.9718875502008032,0.9370703331570597,0.9395296752519597
60,0.8758208955223881,0.9759036144578314,0.9370703331570597,0.9395296752519597
65,0.8864447086801427,0.9759036144578314,0.9370703331570597,0.9395296752519597
70,0.8938315539739028,0.9779116465863453,0.9370703331570597,0.9395296752519597
75,0.9018095520617028,0.9779116465863453,0.9370703331570597,0.9395296752519597
80,0.9074733096085409,0.9779116465863453,0.9370703331570597,0.9395296752519597
85,0.9156055670713652,0.9799196787148594,0.9370703331570597,0.9395296752519597
90,0.9245338857650193,0.9819277108433735,0.9370703331570597,0.9395296752519597
95,0.9356655796027274,0.9839357429718876,0.9370703331570597,0.9395296752519597
100,0.941315945465323,0.9839357429718876,0.9370703331570597,0.9395296752519597
105,0.9460900473933649,0.9839357429718876,0.9370703331570597,0.9395296752519597
110,0.9517323067811668,0.9859437751004017,0.9370703331570597,0.9395296752519597
115,0.9544108940201302,0.9859437751004017,0.9370703331570597,0.9395296752519597
120,0.9565731166912851,0.9859437751004017,0.9370703331570597,0.9395296752519597
125,0.9657210401891253,0.9859437751004017,0.9370703331570597,0.9395296752519597
130,0.96602658788774,0.9839357429718876,0.9370703331570597,0.9395296752519597
135,0.9692671394799054,0.9839357429718876,0.9370703331570597,0.9395296752519597
140,0.9713272243570795,0.9839357429718876,0.9370703331570597,0.9395296752519597
145,0.9707533234859675,0.9839357429718876,0.9370703331570597,0.9395296752519597
150,0.9716312056737588,0.9839357429718876,0.9370703331570597,0.9395296752519597
155,0.9716312056737588,0.9839357429718876,0.9370703331570597,0.9395296752519597
160,0.9725096068578185,0.9839357429718876,0.9370703331570597,0.9395296752519597
165,0.9725258493353027,0.9839357429718876,0.9370703331570597,0.9395296752519597
170,0.9725420726306465,0.9839357429718876,0.9370703331570597,0.9395296752519597
175,0.9737230587540596,0.9839357429718876,0.9370703331570597,0.9395296752519597
180,0.9751919669226227,0.9839357429718876,0.9370703331570597,0.9395296752519597
185,0.975206611570248,0.9839357429718876,0.9370703331570597,0.9395296752519597
190,0.9760850310008857,0.9839357429718876,0.9370703331570597,0.9395296752519597
195,0.9757826343768458,0.9839357429718876,0.9370703331570597,0.9395296752519597
