Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8222424794895169,0.9377510040160643,0.9443269908386187,0.9473684210526315
10,0.9036073329390892,0.9678714859437751,0.9443269908386187,0.9473684210526315
15,0.9471508709772661,0.9779116465863453,0.9443269908386187,0.9473684210526315
20,0.9645808736717828,0.9799196787148594,0.9443269908386187,0.9473684210526315
25,0.9689991142604075,0.9799196787148594,0.9443269908386187,0.9473684210526315
30,0.973435655253837,0.9799196787148594,0.9443269908386187,0.9473684210526315
35,0.9757826343768458,0.9799196787148594,0.9443269908386187,0.9473684210526315
40,0.9772391368607746,0.9799196787148594,0.9443269908386187,0.9473684210526315
45,0.9763733018310691,0.9819277108433735,0.9443269908386187,0.9473684210526315
50,0.9784215193615134,0.9859437751004017,0.9443269908386187,0.9473684210526315
55,0.9790127106118829,0.9859437751004017,0.9443269908386187,0.9473684210526315
60,0.9796039018622525,0.9859437751004017,0.9443269908386187,0.9473684210526315
65,0.9790127106118829,0.9859437751004017,0.9443269908386187,0.9473684210526315
70,0.9790127106118829,0.9859437751004017,0.9443269908386187,0.9473684210526315
75,0.9793021880544055,0.9859437751004017,0.9443269908386187,0.9473684210526315
