Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.22664015904572565,0.7550200803212851,0.9436694331626346,0.9406494960806271
10,0.698870765370138,0.9076305220883534,0.9436694331626346,0.9406494960806271
15,0.8205909229363387,0.9377510040160643,0.9436694331626346,0.9406494960806271
20,0.8582535885167464,0.963855421686747,0.9436694331626346,0.9406494960806271
25,0.8828775267538645,0.9718875502008032,0.9436694331626346,0.9406494960806271
30,0.9029585798816568,0.9799196787148594,0.9436694331626346,0.9406494960806271
35,0.920982539212785,0.9799196787148594,0.9436694331626346,0.9406494960806271
40,0.9381473808819178,0.9799196787148594,0.9436694331626346,0.9406494960806271
45,0.9471196454948302,0.9819277108433735,0.9436694331626346,0.9406494960806271
50,0.9589122080993201,0.9799196787148594,0.9436694331626346,0.9406494960806271
55,0.9645180366646955,0.9839357429718876,0.9436694331626346,0.9406494960806271
60,0.9677610174504585,0.9819277108433735,0.9436694331626346,0.9406494960806271
65,0.9698224852071006,0.9819277108433735,0.9436694331626346,0.9406494960806271
70,0.9733727810650888,0.9819277108433735,0.9436694331626346,0.9406494960806271
75,0.974267968056788,0.9839357429718876,0.9436694331626346,0.9406494960806271
80,0.974267968056788,0.9839357429718876,0.9436694331626346,0.9406494960806271
85,0.9745712596096985,0.9819277108433735,0.9436694331626346,0.9406494960806271
90,0.9760567543600355,0.9839357429718876,0.9436694331626346,0.9406494960806271
95,0.9757539917208753,0.9839357429718876,0.9436694331626346,0.9406494960806271
100,0.9757683215130024,0.9839357429718876,0.9436694331626346,0.9406494960806271
105,0.9769503546099291,0.9839357429718876,0.9436694331626346,0.9406494960806271
110,0.9769503546099291,0.9839357429718876,0.9436694331626346,0.9406494960806271
115,0.9769503546099291,0.9839357429718876,0.9436694331626346,0.9406494960806271
120,0.9781323877068558,0.9839357429718876,0.9436694331626346,0.9406494960806271
125,0.977830328111144,0.9839357429718876,0.9436694331626346,0.9406494960806271
130,0.9775413711583925,0.9819277108433735,0.9436694331626346,0.9406494960806271
135,0.9769503546099291,0.9819277108433735,0.9436694331626346,0.9406494960806271
