Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.6143172500788394,0.8895582329317269,0.9420468557336622,0.9406494960806271
10,0.8385542168674698,0.9558232931726908,0.9420468557336622,0.9406494960806271
15,0.8915234143449912,0.9759036144578314,0.9420468557336622,0.9406494960806271
20,0.9180715764566696,0.9799196787148594,0.9420468557336622,0.9406494960806271
25,0.950547823511993,0.9859437751004017,0.9420468557336622,0.9406494960806271
30,0.9600473512873631,0.9859437751004017,0.9420468557336622,0.9406494960806271
35,0.9642329293526456,0.9859437751004017,0.9420468557336622,0.9406494960806271
40,0.96833382657591,0.9859437751004017,0.9420468557336622,0.9406494960806271
45,0.9683525584146703,0.9859437751004017,0.9420468557336622,0.9406494960806271
50,0.9719018041999409,0.9839357429718876,0.9420468557336622,0.9406494960806271
55,0.9725096068578185,0.9839357429718876,0.9420468557336622,0.9406494960806271
60,0.9736764270925762,0.9839357429718876,0.9420468557336622,0.9406494960806271
65,0.9748595090209997,0.9839357429718876,0.9420468557336622,0.9406494960806271
70,0.9754510499852115,0.9839357429718876,0.9420468557336622,0.9406494960806271
75,0.976923076923077,0.9839357429718876,0.9420468557336622,0.9406494960806271
80,0.9766341319136351,0.9839357429718876,0.9420468557336622,0.9406494960806271
85,0.977830328111144,0.9839357429718876,0.9420468557336622,0.9406494960806271
90,0.9793021880544055,0.9839357429718876,0.9420468557336622,0.9406494960806271
95,0.9796039018622525,0.9839357429718876,0.9420468557336622,0.9406494960806271
100,0.9796039018622525,0.9839357429718876,0.9420468557336622,0.9406494960806271
105,0.980195093112622,0.9839357429718876,0.9420468557336622,0.9406494960806271
110,0.9799054373522459,0.9819277108433735,0.9420468557336622,0.9406494960806271
115,0.9793144208037825,0.9839357429718876,0.9420468557336622,0.9406494960806271
120,0.9793144208037825,0.9839357429718876,0.9420468557336622,0.9406494960806271
