Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8790490341753343,0.9678714859437751,0.9441212762206944,0.9507278835386338
10,0.9578635014836795,0.9819277108433735,0.9441212762206944,0.9507278835386338
15,0.9694814814814814,0.9839357429718876,0.9441212762206944,0.9507278835386338
20,0.9727649496743636,0.9839357429718876,0.9441212762206944,0.9507278835386338
25,0.9757396449704141,0.9839357429718876,0.9441212762206944,0.9507278835386338
30,0.9771986970684039,0.9859437751004017,0.9441212762206944,0.9507278835386338
35,0.977804084048535,0.9839357429718876,0.9441212762206944,0.9507278835386338
40,0.977212192956496,0.9839357429718876,0.9441212762206944,0.9507278835386338
45,0.9775147928994082,0.9839357429718876,0.9441212762206944,0.9507278835386338
50,0.9775147928994082,0.9839357429718876,0.9441212762206944,0.9507278835386338
