Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.941106836342113,0.9779116465863453,0.9433762568354207,0.948488241881299
10,0.9697329376854599,0.9799196787148594,0.9433762568354207,0.948488241881299
15,0.9736139934776163,0.9799196787148594,0.9433762568354207,0.948488241881299
20,0.9739027283511269,0.9799196787148594,0.9433762568354207,0.948488241881299
25,0.973325429756965,0.9799196787148594,0.9433762568354207,0.948488241881299
30,0.9745260663507109,0.9799196787148594,0.9433762568354207,0.948488241881299
35,0.9745260663507109,0.9799196787148594,0.9433762568354207,0.948488241881299
40,0.9745260663507109,0.9819277108433735,0.9433762568354207,0.948488241881299
45,0.9754219721646432,0.9819277108433735,0.9433762568354207,0.948488241881299
50,0.9751332149200711,0.9819277108433735,0.9433762568354207,0.948488241881299
55,0.9742527374963008,0.9819277108433735,0.9433762568354207,0.948488241881299
60,0.9745411486086442,0.9819277108433735,0.9433762568354207,0.948488241881299
