Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.4253878702397743,0.9618473895582329,2.334895714691707,0.8462036736309528,0.47027926113980567,0.9776035834266518
2,0.4517852122575204,0.9799196787148594,0.6238243252038955,0.43387838266789913,0.47027926113980567,0.9776035834266518
3,0.45534698521046635,0.9919678714859438,0.3359613848584039,0.2797650396823883,0.47027926113980567,0.9776035834266518
4,0.4663271080928127,0.9959839357429718,0.20673233887978962,0.20572049100883305,0.47027926113980567,0.9776035834266518
5,0.4633972992181947,0.9899598393574297,0.14210620421384063,0.17954414570704103,0.47027926113980567,0.9776035834266518
6,0.46553929231206487,0.9939759036144579,0.11081022290246827,0.1528725012904033,0.47027926113980567,0.9776035834266518
7,0.4727530077848549,0.9899598393574297,0.08031241981578725,0.16183435847051442,0.47027926113980567,0.9776035834266518
8,0.46875000000000006,0.9939759036144579,0.06920169682375023,0.14576051686890423,0.47027926113980567,0.9776035834266518
9,0.4682483307287967,0.9879518072289156,0.04929943930889879,0.14346684474730864,0.47027926113980567,0.9776035834266518
10,0.4644333570919458,0.9859437751004017,0.04906327224203518,0.188934027653886,0.47027926113980567,0.9776035834266518
