Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.6865138434057755,0.891566265060241,2.710024380683899,1.2153087258338928,0.941901115365407,0.973124300111982
2,0.7888537776501006,0.9658634538152611,0.9545550738062177,0.6360183474607766,0.941901115365407,0.973124300111982
3,0.8412925364598227,0.9738955823293173,0.5530036108834403,0.43245083233341575,0.941901115365407,0.973124300111982
4,0.8850313033579966,0.9799196787148594,0.3956647181085178,0.331843905383721,0.941901115365407,0.973124300111982
5,0.9000853970964988,0.9819277108433735,0.2858683439237731,0.26320444350130856,0.941901115365407,0.973124300111982
6,0.9204545454545454,0.9899598393574297,0.22284897432795592,0.2164094493491575,0.941901115365407,0.973124300111982
7,0.9261139311900733,0.9799196787148594,0.17397966321025576,0.21425432013347745,0.941901115365407,0.973124300111982
8,0.9397794741306191,0.9899598393574297,0.14314529954322747,0.1621866711648181,0.941901115365407,0.973124300111982
9,0.9402773846589301,0.9899598393574297,0.12050481236406735,0.14898541604634374,0.941901115365407,0.973124300111982
10,0.9481145449390417,0.9919678714859438,0.09709058458517705,0.13062213140074164,0.941901115365407,0.973124300111982
11,0.9548532731376976,0.9839357429718876,0.08406663741916418,0.14021982889971696,0.941901115365407,0.973124300111982
12,0.9540555870674985,0.9899598393574297,0.07087608981611473,0.11982341032125987,0.941901115365407,0.973124300111982
13,0.9644583451805515,0.9919678714859438,0.0593833207418876,0.11678878939710557,0.941901115365407,0.973124300111982
14,0.965399886557005,0.9879518072289156,0.059312420464786034,0.1215003815741511,0.941901115365407,0.973124300111982
15,0.965399886557005,0.9899598393574297,0.049342479649931194,0.11838255007751286,0.941901115365407,0.973124300111982
16,0.9649122807017544,0.9919678714859438,0.04174670518508979,0.10474797624920029,0.941901115365407,0.973124300111982
17,0.9676136363636364,0.9899598393574297,0.034349768602156217,0.10899472224264173,0.941901115365407,0.973124300111982
18,0.966770803748935,0.9919678714859438,0.03135544790088066,0.10878993572987383,0.941901115365407,0.973124300111982
19,0.9690252912759306,0.9919678714859438,0.02751117776081498,0.10641412843688158,0.941901115365407,0.973124300111982
20,0.9684927618506954,0.9919678714859438,0.027750836442490774,0.1013572753945482,0.941901115365407,0.973124300111982
21,0.9665911664779162,0.9899598393574297,0.023018704334806118,0.10747613042622106,0.941901115365407,0.973124300111982
22,0.9676870748299319,0.9939759036144579,0.019681884424893985,0.09666343432763824,0.941901115365407,0.973124300111982
