Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.579764121663563,0.8092369477911646,3.1851967777524677,1.5079475939273834,0.9405495420482931,0.9776035834266518
2,0.7693201626961069,0.9497991967871486,1.1769087297575815,0.7844383455812931,0.9405495420482931,0.9776035834266518
3,0.831512363427257,0.9598393574297188,0.6578801700047084,0.49190896935760975,0.9405495420482931,0.9776035834266518
4,0.8888250502729101,0.963855421686747,0.4235987833568028,0.3762282468378544,0.9405495420482931,0.9776035834266518
5,0.9084687767322497,0.9859437751004017,0.3128328561782837,0.2585238702595234,0.9405495420482931,0.9776035834266518
6,0.9148514851485149,0.9799196787148594,0.23346408946173533,0.2330655325204134,0.9405495420482931,0.9776035834266518
7,0.9326895768247657,0.9899598393574297,0.17464004244123185,0.18983763176947832,0.9405495420482931,0.9776035834266518
8,0.9430110575559967,0.9879518072289156,0.14331744909286498,0.1717476979829371,0.9405495420482931,0.9776035834266518
9,0.9447748513169074,0.9879518072289156,0.12187016989503588,0.15690365759655833,0.9405495420482931,0.9776035834266518
10,0.9534619750283768,0.9939759036144579,0.10350910904152053,0.1307014834601432,0.9405495420482931,0.9776035834266518
11,0.9613416714042069,0.9919678714859438,0.08638721757701465,0.11480329907499254,0.9405495420482931,0.9776035834266518
12,0.9605673758865249,0.9919678714859438,0.07398112671715873,0.12491902918554842,0.9405495420482931,0.9776035834266518
13,0.9626886926801481,0.9919678714859438,0.06770292717431273,0.11918082227930427,0.9405495420482931,0.9776035834266518
14,0.9656152315998864,0.9919678714859438,0.05339256109935897,0.11414866708219051,0.9405495420482931,0.9776035834266518
15,0.9661643446118852,0.9899598393574297,0.04462130756250449,0.1084518518182449,0.9405495420482931,0.9776035834266518
16,0.9670454545454544,0.9899598393574297,0.03901685763682638,0.11513835936784744,0.9405495420482931,0.9776035834266518
17,0.9693530079455165,0.9899598393574297,0.03390250551913466,0.11326737003400922,0.9405495420482931,0.9776035834266518
18,0.9692832764505119,0.9899598393574297,0.0297153663156288,0.11687971567153,0.9405495420482931,0.9776035834266518
19,0.9698863636363636,0.9899598393574297,0.027306727240128177,0.11810008983593434,0.9405495420482931,0.9776035834266518
20,0.9689900426742533,0.9899598393574297,0.025696111497070108,0.11808538169134408,0.9405495420482931,0.9776035834266518
21,0.9695590327169274,0.9899598393574297,0.02372946696622031,0.10866892070043832,0.9405495420482931,0.9776035834266518
22,0.9696281578200397,0.9919678714859438,0.020981781424156257,0.11420526003348641,0.9405495420482931,0.9776035834266518
