Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.41051883439943143,0.929718875502008,3.0870991570608957,1.2000112161040306,0.47819627720003494,0.9742441209406495
2,0.4435324087178036,0.9718875502008032,0.8697061181068421,0.589357590302825,0.47819627720003494,0.9742441209406495
3,0.45673758865248226,0.9799196787148594,0.46233270253453934,0.3715480538085103,0.47819627720003494,0.9742441209406495
4,0.4652482269503546,0.9879518072289156,0.30251569705350057,0.29435709305107594,0.47819627720003494,0.9742441209406495
5,0.4683814125337502,0.9879518072289156,0.19734244006020682,0.24154052347876132,0.47819627720003494,0.9742441209406495
6,0.4725415070242656,0.9658634538152611,0.15044722535780497,0.2710929884342477,0.47819627720003494,0.9742441209406495
7,0.4719069239500568,0.9919678714859438,0.10897068562252181,0.1689372428227216,0.47819627720003494,0.9742441209406495
8,0.47566182749786506,0.9919678714859438,0.07917019480041095,0.15596608654595912,0.47819627720003494,0.9742441209406495
9,0.47453769559032716,0.9919678714859438,0.06585902220436506,0.14456094551132992,0.47819627720003494,0.9742441209406495
10,0.47507832526345767,0.9919678714859438,0.05937205728675638,0.16509138024412096,0.47819627720003494,0.9742441209406495
11,0.4756479635431501,0.9939759036144579,0.05261690323906285,0.15476517390925437,0.47819627720003494,0.9742441209406495
