Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.4152423648080695,0.9518072289156626,2.781653267996652,1.045131754130125,0.48060796645702314,0.973124300111982
2,0.448858833474218,0.963855421686747,0.7809714581285204,0.5394453667104244,0.48060796645702314,0.973124300111982
3,0.4630416312659303,0.9919678714859438,0.4235390252300671,0.34487799275666475,0.48060796645702314,0.973124300111982
4,0.46751030854542874,0.9899598393574297,0.2800122965659414,0.27163016702979803,0.48060796645702314,0.973124300111982
5,0.47491828904362654,0.9919678714859438,0.18680154138377736,0.21263416833244264,0.48060796645702314,0.973124300111982
6,0.47677400968937017,0.9919678714859438,0.13737432147775377,0.1831856411881745,0.48060796645702314,0.973124300111982
7,0.4770065695515567,0.9919678714859438,0.10515297052583523,0.16908017301466316,0.48060796645702314,0.973124300111982
8,0.47625837729930137,0.9959839357429718,0.08101187042359795,0.15366788854589686,0.48060796645702314,0.973124300111982
9,0.47719498289623724,0.9879518072289156,0.057789749253009046,0.1733901986735873,0.48060796645702314,0.973124300111982
10,0.4792204069934078,0.9939759036144579,0.04909250245296529,0.15352446248289198,0.48060796645702314,0.973124300111982
11,0.47964576489072996,0.9919678714859438,0.042943862014050996,0.1362848539429251,0.48060796645702314,0.973124300111982
12,0.47748391708363114,0.9939759036144579,0.04162967352728759,0.15302611520746723,0.48060796645702314,0.973124300111982
13,0.4785714285714286,0.9899598393574297,0.04402259783819318,0.17163713212357834,0.48060796645702314,0.973124300111982
14,0.47935061236115056,0.9899598393574297,0.03396382387727499,0.15925548088853247,0.48060796645702314,0.973124300111982
