Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.38459359954687056,0.8674698795180723,3.483548242705209,1.488776683807373,0.4822224163536298,0.975363941769317
2,0.432348367029549,0.963855421686747,1.1212652019092015,0.7289814911782742,0.4822224163536298,0.975363941769317
3,0.4474470203385009,0.9759036144578314,0.5988635693277632,0.45493073761463165,0.4822224163536298,0.975363941769317
4,0.46506986027944114,0.9779116465863453,0.37265087366104127,0.3239657860249281,0.4822224163536298,0.975363941769317
5,0.467409948542024,0.9879518072289156,0.25984319533620565,0.25550461560487747,0.4822224163536298,0.975363941769317
6,0.47480371163454677,0.9879518072289156,0.19195990562438964,0.2131035674829036,0.4822224163536298,0.975363941769317
7,0.47863980568652664,0.9899598393574297,0.1418103201048715,0.18542564590461552,0.4822224163536298,0.975363941769317
8,0.478391959798995,0.9899598393574297,0.11196173823305539,0.17374796594958752,0.4822224163536298,0.975363941769317
9,0.4790950744558991,0.9879518072289156,0.09412884031023298,0.1509112399071455,0.4822224163536298,0.975363941769317
10,0.478211009174312,0.9919678714859438,0.07960015109607152,0.14722001232439652,0.4822224163536298,0.975363941769317
11,0.48052881161086364,0.9939759036144579,0.05978091529437474,0.13260253408225253,0.4822224163536298,0.975363941769317
12,0.4797588285960379,0.9919678714859438,0.04773046933114529,0.1306518575293012,0.4822224163536298,0.975363941769317
13,0.4783357245337159,0.9939759036144579,0.04098402777952807,0.1455036890693009,0.4822224163536298,0.975363941769317
14,0.48197940503432496,0.9939759036144579,0.03593519090541771,0.1427919141133316,0.4822224163536298,0.975363941769317
15,0.4810090296689121,0.9959839357429718,0.03528339878789016,0.11986510941642337,0.4822224163536298,0.975363941769317
16,0.48057142857142865,0.9919678714859438,0.02724116976772036,0.16535632105660625,0.4822224163536298,0.975363941769317
17,0.4823141916081913,0.9939759036144579,0.028148867908333028,0.1420614798553288,0.4822224163536298,0.975363941769317
18,0.48170383076043455,0.9939759036144579,0.02202426152569907,0.1446255718183238,0.4822224163536298,0.975363941769317
19,0.4831926762980975,0.9919678714859438,0.019000756767179286,0.14205306017538533,0.4822224163536298,0.975363941769317
20,0.4833810888252149,0.9939759036144579,0.016073562577366828,0.14281213987851515,0.4822224163536298,0.975363941769317
21,0.48154506437768235,0.9939759036144579,0.01702163778245449,0.1461044497700641,0.4822224163536298,0.975363941769317
22,0.4810633128483636,0.9939759036144579,0.012921921789113965,0.14537465147441253,0.4822224163536298,0.975363941769317
23,0.4819208232099471,0.9939759036144579,0.012350278853305748,0.149414241197519,0.4822224163536298,0.975363941769317
