Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.44240022643645627,0.9779116465863453,1.627401732121195,0.5059677371755242,0.476997578692494,0.9675251959686451
2,0.4609898730566253,0.9839357429718876,0.38686672736491473,0.3185572596266866,0.476997578692494,0.9675251959686451
3,0.4661161731207289,0.9839357429718876,0.22751812554363693,0.23138120921794325,0.476997578692494,0.9675251959686451
4,0.46700071581961344,0.9899598393574297,0.15088770929723977,0.1907128882885445,0.476997578692494,0.9675251959686451
5,0.4767225325884543,0.9899598393574297,0.10383774428628385,0.17943138745613396,0.476997578692494,0.9675251959686451
6,0.4772401946750644,0.9919678714859438,0.08178274903579481,0.17035003106866498,0.476997578692494,0.9675251959686451
7,0.47849770642201833,0.9899598393574297,0.06573769319802522,0.18125829768541735,0.476997578692494,0.9675251959686451
8,0.47923505066362204,0.9899598393574297,0.05659679455150451,0.18314214753627311,0.476997578692494,0.9675251959686451
9,0.48043571735703017,0.9919678714859438,0.05079250041994133,0.14321625149750616,0.476997578692494,0.9675251959686451
10,0.48103078024337864,0.9879518072289156,0.04587709666396092,0.19118194554175716,0.476997578692494,0.9675251959686451
11,0.47696709585121605,0.9879518072289156,0.044596627013691305,0.2035427004993835,0.476997578692494,0.9675251959686451
12,0.47853985455582493,0.9919678714859438,0.04564365148710619,0.1725694232081878,0.476997578692494,0.9675251959686451
13,0.47513812154696133,0.9899598393574297,0.04151120820814477,0.18799748064338928,0.476997578692494,0.9675251959686451
