Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.8131487889273357,0.9417670682730924,1.7792132671390262,0.6695727314800024,0.9360852197070573,0.9708846584546472
2,0.8945868945868946,0.9839357429718876,0.45739900810377937,0.2883427469059825,0.9360852197070573,0.9708846584546472
3,0.9280453257790368,0.9839357429718876,0.2400666354490178,0.2170733818784356,0.9360852197070573,0.9708846584546472
4,0.9449489216799092,0.9919678714859438,0.15236382255596773,0.14567510824417695,0.9360852197070573,0.9708846584546472
5,0.9576584256891162,0.9919678714859438,0.10960533009575946,0.11477145319804549,0.9360852197070573,0.9708846584546472
6,0.9561527581329562,0.9879518072289156,0.09198604425681489,0.13002049061469734,0.9360852197070573,0.9708846584546472
7,0.9664009111617313,0.9919678714859438,0.07121868935812797,0.08715605773613788,0.9360852197070573,0.9708846584546472
8,0.9634664401019541,0.9939759036144579,0.04938233605186854,0.10881526191951707,0.9360852197070573,0.9708846584546472
9,0.9644987219539903,0.9939759036144579,0.04088897024547415,0.09976194101909641,0.9360852197070573,0.9708846584546472
10,0.9701789264413518,0.9939759036144579,0.043215526726895145,0.0902173690701602,0.9360852197070573,0.9708846584546472
11,0.9667140825035562,0.9879518072289156,0.03904670218804053,0.11216335750214057,0.9360852197070573,0.9708846584546472
12,0.9673573658813511,0.9939759036144579,0.03260506696533412,0.09098913710477063,0.9360852197070573,0.9708846584546472
13,0.9650468883205456,0.9919678714859438,0.025985587424864728,0.1124881241703406,0.9360852197070573,0.9708846584546472
