Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.3682494684620836,0.9136546184738956,3.9827003274645123,1.7190163880586624,0.4745673833245936,0.9686450167973124
2,0.4172091706764789,0.9598393574297188,1.3214561547551835,0.9123941399157047,0.4745673833245936,0.9686450167973124
3,0.44002838892831797,0.9598393574297188,0.7666387132235936,0.6015026904642582,0.4745673833245936,0.9686450167973124
4,0.44772308128812593,0.9819277108433735,0.5131065249443054,0.4292934946715832,0.4745673833245936,0.9686450167973124
5,0.4556674705632005,0.9819277108433735,0.353607297369412,0.3393914243206382,0.4745673833245936,0.9686450167973124
6,0.4625657053558744,0.9879518072289156,0.26512532361916136,0.2746573481708765,0.4745673833245936,0.9686450167973124
7,0.46746987951807223,0.9879518072289156,0.19427981483084814,0.2418537470512092,0.4745673833245936,0.9686450167973124
8,0.4704045422285308,0.9899598393574297,0.148258686704295,0.21271177055314183,0.4745673833245936,0.9686450167973124
9,0.4711565785734584,0.9899598393574297,0.12057162587131773,0.19723351579159498,0.4745673833245936,0.9686450167973124
10,0.472159090909091,0.9919678714859438,0.09865032349314008,0.16045674192719162,0.4745673833245936,0.9686450167973124
11,0.4723603808441097,0.9899598393574297,0.08184765747615269,0.17308193282224238,0.4745673833245936,0.9686450167973124
12,0.4748793641782571,0.9919678714859438,0.07109917466129576,0.17647559969918802,0.4745673833245936,0.9686450167973124
13,0.4743644368697628,0.9899598393574297,0.0640285817107984,0.17953477177070454,0.4745673833245936,0.9686450167973124
14,0.4715909090909091,0.9899598393574297,0.06639072469302586,0.18655672820750624,0.4745673833245936,0.9686450167973124
15,0.4722775092408302,0.9919678714859438,0.047847434239728114,0.16760229144711047,0.4745673833245936,0.9686450167973124
