Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.7211167211167211,0.929718875502008,2.1952272470508305,0.8785484470427036,0.9435914552736983,0.9764837625979843
2,0.8221590909090909,0.963855421686747,0.6775725364685059,0.45044200075790286,0.9435914552736983,0.9764837625979843
3,0.8850313033579966,0.9799196787148594,0.390532010687249,0.3082869150675833,0.9435914552736983,0.9764837625979843
4,0.9108967082860385,0.9919678714859438,0.25782517828047274,0.21896725671831518,0.9435914552736983,0.9764837625979843
5,0.9335970613167562,0.9899598393574297,0.18109408114105463,0.1735300534637645,0.9435914552736983,0.9764837625979843
6,0.9382436260623229,0.9919678714859438,0.14059770378683295,0.14379115327028558,0.9435914552736983,0.9764837625979843
7,0.9485875706214688,0.9899598393574297,0.10726184232958726,0.1255599743744824,0.9435914552736983,0.9764837625979843
8,0.951412429378531,0.9939759036144579,0.08284712548234634,0.11580144125036895,0.9435914552736983,0.9764837625979843
9,0.9587951122477977,0.9939759036144579,0.0762410780414939,0.10893908215803094,0.9435914552736983,0.9764837625979843
10,0.9639920612418487,0.9939759036144579,0.05938628629914352,0.10214855201775208,0.9435914552736983,0.9764837625979843
11,0.9654586636466591,0.9919678714859438,0.04859124735396888,0.10221102608193178,0.9435914552736983,0.9764837625979843
12,0.9656542719273347,0.9939759036144579,0.042592512809538415,0.08793720247922465,0.9435914552736983,0.9764837625979843
13,0.9657126664777557,0.9939759036144579,0.034766534399906436,0.09257374570006505,0.9435914552736983,0.9764837625979843
14,0.9675952245594087,0.9959839357429718,0.029996471998414823,0.08206839534977917,0.9435914552736983,0.9764837625979843
15,0.9620396600566573,0.9939759036144579,0.029236088403766708,0.08888684076373465,0.9435914552736983,0.9764837625979843
16,0.9681998864281658,0.9959839357429718,0.025913426645898394,0.08562951460771728,0.9435914552736983,0.9764837625979843
17,0.970973249857712,0.9919678714859438,0.026548008461083683,0.09689069879095769,0.9435914552736983,0.9764837625979843
18,0.9673943861638786,0.9939759036144579,0.01800050899452929,0.09068026842942345,0.9435914552736983,0.9764837625979843
19,0.9670079635949943,0.9919678714859438,0.016923368258202183,0.10498486024880549,0.9435914552736983,0.9764837625979843
20,0.9690252912759306,0.9919678714859438,0.012783394906935946,0.10528564849300892,0.9435914552736983,0.9764837625979843
