Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.2643142476697736,0.7771084337349398,4.391225835255214,2.3439821377396584,0.9322005663834748,0.9720044792833147
2,0.5525835866261398,0.8674698795180723,1.9655300378799438,1.474603295326233,0.9322005663834748,0.9720044792833147
3,0.713529411764706,0.9257028112449799,1.318228530883789,1.0124074332416058,0.9322005663834748,0.9720044792833147
4,0.7608505680163123,0.929718875502008,0.9371756059782845,0.7667072024196386,0.9322005663834748,0.9720044792833147
5,0.7948350071736012,0.9538152610441767,0.7217659643718175,0.6028704065829515,0.9322005663834748,0.9720044792833147
6,0.828300258843831,0.963855421686747,0.5726270658629281,0.4939681887626648,0.9322005663834748,0.9720044792833147
7,0.8509423186750429,0.9698795180722891,0.4731721460819244,0.4262725096195936,0.9322005663834748,0.9720044792833147
8,0.8732954545454545,0.9698795180722891,0.3948580699307578,0.372282600030303,0.9322005663834748,0.9720044792833147
9,0.8839716312056738,0.9759036144578314,0.34307881338255747,0.3395731169730425,0.9322005663834748,0.9720044792833147
10,0.8965712666477755,0.9799196787148594,0.29550270353044783,0.30197629053145647,0.9322005663834748,0.9720044792833147
11,0.9043428895827419,0.9859437751004017,0.2565939975636346,0.26372112706303596,0.9322005663834748,0.9720044792833147
12,0.9143505388542258,0.9819277108433735,0.2244685402938298,0.2453277539461851,0.9322005663834748,0.9720044792833147
13,0.9187659213133313,0.9819277108433735,0.19785532440458026,0.23570620361715555,0.9322005663834748,0.9720044792833147
14,0.9295054007959069,0.9859437751004017,0.18042832612991333,0.20271520968526602,0.9322005663834748,0.9720044792833147
15,0.9293617021276597,0.9859437751004017,0.1582375581775393,0.19195918133482337,0.9322005663834748,0.9720044792833147
16,0.9391699829448551,0.9899598393574297,0.14290834388562612,0.17380745289847255,0.9322005663834748,0.9720044792833147
17,0.9426136363636364,0.9899598393574297,0.13028658245291028,0.16637674858793616,0.9322005663834748,0.9720044792833147
18,0.9433106575963719,0.9879518072289156,0.11792231862034117,0.15667641256004572,0.9322005663834748,0.9720044792833147
19,0.9484126984126985,0.9919678714859438,0.10812703967094421,0.15785972797311842,0.9322005663834748,0.9720044792833147
20,0.9498441484839898,0.9919678714859438,0.09992007400308336,0.15319251269102097,0.9322005663834748,0.9720044792833147
21,0.9523809523809524,0.9899598393574297,0.09960517734289169,0.15420912904664874,0.9322005663834748,0.9720044792833147
22,0.9554357082032359,0.9879518072289156,0.08576422887189047,0.1489726935978979,0.9322005663834748,0.9720044792833147
23,0.9559283480238839,0.9879518072289156,0.07836954295635223,0.13741973950527608,0.9322005663834748,0.9720044792833147
24,0.9594786058373477,0.9899598393574297,0.07154599545257433,0.13829616911243647,0.9322005663834748,0.9720044792833147
25,0.9591836734693877,0.9899598393574297,0.06615564514483724,0.13288093346636742,0.9322005663834748,0.9720044792833147
26,0.9605673758865249,0.9879518072289156,0.060470551784549444,0.13900726090651006,0.9322005663834748,0.9720044792833147
27,0.962018140589569,0.9879518072289156,0.05650604963302612,0.13534895330667496,0.9322005663834748,0.9720044792833147
28,0.9625,0.9919678714859438,0.05336269315864359,0.12586034048581496,0.9322005663834748,0.9720044792833147
29,0.9645390070921985,0.9899598393574297,0.04927523678966931,0.12348657997790724,0.9322005663834748,0.9720044792833147
30,0.9673573658813511,0.9879518072289156,0.04723221521292414,0.12951140012592077,0.9322005663834748,0.9720044792833147
31,0.9644583451805515,0.9879518072289156,0.04456579983234406,0.13838179188314825,0.9322005663834748,0.9720044792833147
32,0.9671388101983004,0.9919678714859438,0.04197374459888254,0.11755632417043671,0.9322005663834748,0.9720044792833147
33,0.9696281578200397,0.9899598393574297,0.0418324664235115,0.12286675564246252,0.9322005663834748,0.9720044792833147
34,0.969007676997441,0.9919678714859438,0.0391014853226287,0.12179210752947256,0.9322005663834748,0.9720044792833147
35,0.9693181818181819,0.9879518072289156,0.03888433990733964,0.12950362963601947,0.9322005663834748,0.9720044792833147
36,0.9690428855438796,0.9899598393574297,0.04091772995889187,0.1282080332748592,0.9322005663834748,0.9720044792833147
