Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.4081805359661495,0.927710843373494,2.8957021696226937,1.1174737848341465,0.47963721984826024,0.9776035834266518
2,0.44466543543116915,0.9698795180722891,0.8575974489961352,0.5534553416073322,0.47963721984826024,0.9776035834266518
3,0.4611464968152867,0.9839357429718876,0.47117497473955156,0.36185747664421797,0.47963721984826024,0.9776035834266518
4,0.46452894438138476,0.9879518072289156,0.3051223870898996,0.28209079336375,0.47963721984826024,0.9776035834266518
5,0.4717730496453901,0.9859437751004017,0.211744695688997,0.22872113506309688,0.47963721984826024,0.9776035834266518
6,0.47443181818181807,0.9879518072289156,0.15333316980728082,0.19577868306078017,0.47963721984826024,0.9776035834266518
7,0.4762040467369621,0.9919678714859438,0.11700654200145176,0.16765957593452185,0.47963721984826024,0.9776035834266518
8,0.4725726435152374,0.9919678714859438,0.09544956098709788,0.15542945940978825,0.47963721984826024,0.9776035834266518
9,0.4734601192165767,0.9919678714859438,0.08300181193543332,0.1581837924895808,0.47963721984826024,0.9776035834266518
10,0.47623102029232306,0.9919678714859438,0.06265589089265891,0.14380824501859024,0.47963721984826024,0.9776035834266518
11,0.4748793641782571,0.9919678714859438,0.06596422030457429,0.1546959294937551,0.47963721984826024,0.9776035834266518
12,0.47287702357284855,0.9919678714859438,0.04735860714156713,0.16243611666141078,0.47963721984826024,0.9776035834266518
13,0.4777557381694531,0.9939759036144579,0.043063913019640104,0.1486509529640898,0.47963721984826024,0.9776035834266518
14,0.4784090909090909,0.9959839357429718,0.03495587944718344,0.13674825837370008,0.47963721984826024,0.9776035834266518
15,0.47665010645848116,0.9919678714859438,0.026980211838547673,0.15074735626694746,0.47963721984826024,0.9776035834266518
16,0.47781569965870313,0.9959839357429718,0.025587085681036115,0.13776273022813257,0.47963721984826024,0.9776035834266518
17,0.480861922313581,0.9939759036144579,0.020638429466634987,0.13973185789654963,0.47963721984826024,0.9776035834266518
18,0.47862519528476066,0.9919678714859438,0.018531859666109086,0.1493554443877656,0.47963721984826024,0.9776035834266518
19,0.4807037457434734,0.9939759036144579,0.020662345664043513,0.13850382906093728,0.47963721984826024,0.9776035834266518
20,0.4771919852209749,0.9939759036144579,0.020194359502888153,0.1546964736044174,0.47963721984826024,0.9776035834266518
