Epoch,F1 dev,Acc dev,Loss Train,Loss Dev,F1 test,Acc test
1,0.41302821844728344,0.9337349397590361,2.5820409068039485,1.0334511548280716,0.47736768802228413,0.9675251959686451
2,0.44174551617003244,0.9598393574297188,0.7661077303545816,0.5242307893931866,0.47736768802228413,0.9675251959686451
3,0.458622153062668,0.9859437751004017,0.41921460436923164,0.3327085254713893,0.47736768802228413,0.9675251959686451
4,0.4662402274342573,0.9859437751004017,0.26439854108861516,0.2558030313812196,0.47736768802228413,0.9675251959686451
5,0.4729864575908767,0.9899598393574297,0.17626343337552888,0.20686681638471782,0.47736768802228413,0.9675251959686451
6,0.4734751773049645,0.9859437751004017,0.1268075386860541,0.19864139868877828,0.47736768802228413,0.9675251959686451
7,0.47338457159123254,0.9919678714859438,0.10771968072014196,0.16727326530963182,0.47736768802228413,0.9675251959686451
8,0.474311666193585,0.9939759036144579,0.07704593714858804,0.17248344601830468,0.47736768802228413,0.9675251959686451
9,0.4730538922155688,0.9919678714859438,0.06356970215482372,0.15833274024771526,0.47736768802228413,0.9675251959686451
10,0.47558023636622526,0.9939759036144579,0.049616391690714017,0.15137049765326083,0.47736768802228413,0.9675251959686451
11,0.4779390834044976,0.9899598393574297,0.03769058164741312,0.1394542558991816,0.47736768802228413,0.9675251959686451
12,0.47378917378917373,0.9899598393574297,0.03389011867610472,0.15704687417019159,0.47736768802228413,0.9675251959686451
13,0.47357173386522294,0.9939759036144579,0.03014114910204496,0.1468562396185007,0.47736768802228413,0.9675251959686451
14,0.4754985754985755,0.9959839357429718,0.02327074645353215,0.13772903638891876,0.47736768802228413,0.9675251959686451
