Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.9588148148148148,0.9839357429718876,0.9511032656663725,0.9406494960806271
10,0.9736139934776163,0.9799196787148594,0.9511032656663725,0.9406494960806271
15,0.9777646012451824,0.9879518072289156,0.9511032656663725,0.9406494960806271
20,0.9775147928994082,0.9819277108433735,0.9511032656663725,0.9406494960806271
25,0.9772794334611979,0.9859437751004017,0.9511032656663725,0.9406494960806271
30,0.9787359716479621,0.9799196787148594,0.9511032656663725,0.9406494960806271
35,0.9796279893711249,0.9859437751004017,0.9511032656663725,0.9406494960806271
40,0.9787359716479621,0.9839357429718876,0.9511032656663725,0.9406494960806271
45,0.9805309734513273,0.9859437751004017,0.9511032656663725,0.9406494960806271
50,0.978145304193739,0.9879518072289156,0.9511032656663725,0.9406494960806271
55,0.9802184824328314,0.9899598393574297,0.9511032656663725,0.9406494960806271
60,0.9787359716479621,0.9799196787148594,0.9511032656663725,0.9406494960806271
