Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8931229532598988,0.9598393574297188,0.9530367231638418,0.9563269876819709
10,0.9544648137196926,0.9759036144578314,0.9530367231638418,0.9563269876819709
15,0.9657615112160566,0.9839357429718876,0.9530367231638418,0.9563269876819709
20,0.9669811320754716,0.9839357429718876,0.9530367231638418,0.9563269876819709
25,0.975177304964539,0.9819277108433735,0.9530367231638418,0.9563269876819709
30,0.9766617429837519,0.9879518072289156,0.9530367231638418,0.9563269876819709
35,0.9769503546099291,0.9879518072289156,0.9530367231638418,0.9563269876819709
40,0.9775546367395156,0.9879518072289156,0.9530367231638418,0.9563269876819709
45,0.9769639692852923,0.9839357429718876,0.9530367231638418,0.9563269876819709
50,0.9781323877068558,0.9839357429718876,0.9530367231638418,0.9563269876819709
55,0.9781582054309327,0.9819277108433735,0.9530367231638418,0.9563269876819709
60,0.9772794334611979,0.9839357429718876,0.9530367231638418,0.9563269876819709
65,0.9787359716479621,0.9859437751004017,0.9530367231638418,0.9563269876819709
70,0.9805079740106319,0.9839357429718876,0.9530367231638418,0.9563269876819709
75,0.9805194805194805,0.9779116465863453,0.9530367231638418,0.9563269876819709
80,0.9799291617473436,0.9839357429718876,0.9530367231638418,0.9563269876819709
85,0.9799173065564087,0.9819277108433735,0.9530367231638418,0.9563269876819709
90,0.980797636632201,0.9839357429718876,0.9530367231638418,0.9563269876819709
95,0.9813884785819792,0.9859437751004017,0.9530367231638418,0.9563269876819709
100,0.9805079740106319,0.9859437751004017,0.9530367231638418,0.9563269876819709
105,0.9805079740106319,0.9839357429718876,0.9530367231638418,0.9563269876819709
110,0.9808203009737386,0.9859437751004017,0.9530367231638418,0.9563269876819709
