Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.9320676357164046,0.9678714859437751,0.9387323943661973,0.9361702127659575
10,0.9662522202486677,0.9779116465863453,0.9387323943661973,0.9361702127659575
15,0.9736296296296296,0.9839357429718876,0.9387323943661973,0.9361702127659575
20,0.9757396449704141,0.9819277108433735,0.9387323943661973,0.9361702127659575
25,0.9769094138543516,0.9819277108433735,0.9387323943661973,0.9361702127659575
30,0.978698224852071,0.9839357429718876,0.9387323943661973,0.9361702127659575
35,0.9798578199052133,0.9839357429718876,0.9387323943661973,0.9361702127659575
40,0.9781194559432288,0.9839357429718876,0.9387323943661973,0.9361702127659575
45,0.9784087548062704,0.9839357429718876,0.9387323943661973,0.9361702127659575
50,0.9801716484166912,0.9839357429718876,0.9387323943661973,0.9361702127659575
55,0.9792776791000591,0.9839357429718876,0.9387323943661973,0.9361702127659575
60,0.9798816568047336,0.9839357429718876,0.9387323943661973,0.9361702127659575
65,0.9807635395087303,0.9839357429718876,0.9387323943661973,0.9361702127659575
70,0.9804733727810652,0.9859437751004017,0.9387323943661973,0.9361702127659575
75,0.9804618117229129,0.9839357429718876,0.9387323943661973,0.9361702127659575
80,0.9778695780466213,0.9819277108433735,0.9387323943661973,0.9361702127659575
