Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.9620403321470936,0.9759036144578314,0.9484427239134259,0.9473684210526315
10,0.9757683215130024,0.9819277108433735,0.9484427239134259,0.9473684210526315
15,0.9764011799410031,0.9799196787148594,0.9484427239134259,0.9473684210526315
20,0.9778565101860053,0.9839357429718876,0.9484427239134259,0.9473684210526315
25,0.9778565101860053,0.9839357429718876,0.9484427239134259,0.9473684210526315
30,0.9769639692852923,0.9839357429718876,0.9484427239134259,0.9473684210526315
35,0.9793266391021855,0.9839357429718876,0.9484427239134259,0.9473684210526315
40,0.9749040448774726,0.9819277108433735,0.9484427239134259,0.9473684210526315
45,0.9784470032477118,0.9799196787148594,0.9484427239134259,0.9473684210526315
50,0.9790498672174682,0.9819277108433735,0.9484427239134259,0.9473684210526315
