Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8962040332147093,0.9678714859437751,0.9444542408746252,0.9473684210526315
10,0.9653743711157147,0.9779116465863453,0.9444542408746252,0.9473684210526315
15,0.9721893491124262,0.9799196787148594,0.9444542408746252,0.9473684210526315
20,0.977185185185185,0.9759036144578314,0.9444542408746252,0.9473684210526315
25,0.9795555555555555,0.9799196787148594,0.9444542408746252,0.9473684210526315
30,0.9792654028436019,0.9819277108433735,0.9444542408746252,0.9473684210526315
35,0.978698224852071,0.9819277108433735,0.9444542408746252,0.9473684210526315
40,0.9795918367346939,0.9819277108433735,0.9444542408746252,0.9473684210526315
45,0.9795555555555555,0.9819277108433735,0.9444542408746252,0.9473684210526315
50,0.9795797573246522,0.9819277108433735,0.9444542408746252,0.9473684210526315
55,0.9787234042553191,0.9819277108433735,0.9444542408746252,0.9473684210526315
