Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.9535914868459947,0.9839357429718876,0.9516754850088184,0.9529675251959686
10,0.9710401891252955,0.9839357429718876,0.9516754850088184,0.9529675251959686
15,0.9781323877068558,0.9839357429718876,0.9516754850088184,0.9529675251959686
20,0.9784470032477118,0.9819277108433735,0.9516754850088184,0.9529675251959686
25,0.9796279893711249,0.9819277108433735,0.9516754850088184,0.9529675251959686
30,0.978459722632045,0.9859437751004017,0.9516754850088184,0.9529675251959686
35,0.9811097992916175,0.9859437751004017,0.9516754850088184,0.9529675251959686
40,0.97789566755084,0.9839357429718876,0.9516754850088184,0.9529675251959686
45,0.9799291617473436,0.9839357429718876,0.9516754850088184,0.9529675251959686
50,0.9805194805194805,0.9839357429718876,0.9516754850088184,0.9529675251959686
