Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.9407231772376999,0.9759036144578314,0.9491704906459584,0.9428891377379619
10,0.9662921348314606,0.9839357429718876,0.9491704906459584,0.9428891377379619
15,0.9728292971057294,0.9839357429718876,0.9491704906459584,0.9428891377379619
20,0.9786856127886323,0.9839357429718876,0.9491704906459584,0.9428891377379619
25,0.9795918367346939,0.9859437751004017,0.9491704906459584,0.9428891377379619
30,0.9787359716479621,0.9819277108433735,0.9491704906459584,0.9428891377379619
35,0.9807862843629915,0.9859437751004017,0.9491704906459584,0.9428891377379619
40,0.9807862843629915,0.9859437751004017,0.9491704906459584,0.9428891377379619
45,0.9793144208037825,0.9899598393574297,0.9491704906459584,0.9428891377379619
50,0.9813994685562445,0.9839357429718876,0.9491704906459584,0.9428891377379619
55,0.9802067946824223,0.9859437751004017,0.9491704906459584,0.9428891377379619
60,0.9807862843629915,0.9879518072289156,0.9491704906459584,0.9428891377379619
65,0.9819793205317577,0.9879518072289156,0.9491704906459584,0.9428891377379619
70,0.9825804546796575,0.9879518072289156,0.9491704906459584,0.9428891377379619
75,0.9817001180637543,0.9859437751004017,0.9491704906459584,0.9428891377379619
80,0.9775811209439529,0.9879518072289156,0.9491704906459584,0.9428891377379619
85,0.9810986414648554,0.9839357429718876,0.9491704906459584,0.9428891377379619
