Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.8399155863732288,0.927710843373494,0.9527182574818488,0.9563269876819709
10,0.9224368499257057,0.9779116465863453,0.9527182574818488,0.9563269876819709
15,0.956727919383521,0.9819277108433735,0.9527182574818488,0.9563269876819709
20,0.9689440993788819,0.9839357429718876,0.9527182574818488,0.9563269876819709
25,0.9725258493353027,0.9839357429718876,0.9527182574818488,0.9563269876819709
30,0.9739798935541101,0.9879518072289156,0.9527182574818488,0.9563269876819709
35,0.9763453577764636,0.9839357429718876,0.9527182574818488,0.9563269876819709
40,0.9780935464772054,0.9819277108433735,0.9527182574818488,0.9563269876819709
45,0.9786856127886323,0.9859437751004017,0.9527182574818488,0.9563269876819709
50,0.9789878662326131,0.9859437751004017,0.9527182574818488,0.9563269876819709
55,0.9778172138420586,0.9859437751004017,0.9527182574818488,0.9563269876819709
60,0.9790002957704821,0.9839357429718876,0.9527182574818488,0.9563269876819709
65,0.9801716484166912,0.9859437751004017,0.9527182574818488,0.9563269876819709
70,0.9822485207100592,0.9839357429718876,0.9527182574818488,0.9563269876819709
75,0.9810874704491725,0.9859437751004017,0.9527182574818488,0.9563269876819709
80,0.978145304193739,0.9839357429718876,0.9527182574818488,0.9563269876819709
85,0.9810762862211709,0.9859437751004017,0.9527182574818488,0.9563269876819709
