Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.3691135734072022,0.7891566265060241,0.9484645252382634,0.9552071668533034
10,0.6957352005092298,0.8995983935742972,0.9484645252382634,0.9552071668533034
15,0.8044417026526836,0.9357429718875502,0.9484645252382634,0.9552071668533034
20,0.8468740561763818,0.9477911646586346,0.9484645252382634,0.9552071668533034
25,0.8676646706586827,0.9598393574297188,0.9484645252382634,0.9552071668533034
30,0.8973134328358209,0.9698795180722891,0.9484645252382634,0.9552071668533034
35,0.9154761904761904,0.9698795180722891,0.9484645252382634,0.9552071668533034
40,0.9330556382029158,0.9718875502008032,0.9484645252382634,0.9552071668533034
45,0.9452380952380952,0.9698795180722891,0.9484645252382634,0.9552071668533034
50,0.9522396914862058,0.9738955823293173,0.9484645252382634,0.9552071668533034
55,0.9576045063741476,0.9718875502008032,0.9484645252382634,0.9552071668533034
60,0.9617324236131711,0.9779116465863453,0.9484645252382634,0.9552071668533034
65,0.9646989024028477,0.9799196787148594,0.9484645252382634,0.9552071668533034
70,0.9670720854345891,0.9759036144578314,0.9484645252382634,0.9552071668533034
75,0.9700740740740741,0.9779116465863453,0.9484645252382634,0.9552071668533034
80,0.9715471250740961,0.9779116465863453,0.9484645252382634,0.9552071668533034
85,0.9718351615772309,0.9799196787148594,0.9484645252382634,0.9552071668533034
90,0.9724444444444444,0.9799196787148594,0.9484645252382634,0.9552071668533034
95,0.9730370370370371,0.9799196787148594,0.9484645252382634,0.9552071668533034
100,0.973325429756965,0.9819277108433735,0.9484645252382634,0.9552071668533034
105,0.975103734439834,0.9799196787148594,0.9484645252382634,0.9552071668533034
110,0.9768683274021351,0.9819277108433735,0.9484645252382634,0.9552071668533034
115,0.9756965026674571,0.9799196787148594,0.9484645252382634,0.9552071668533034
120,0.9768820391227031,0.9819277108433735,0.9484645252382634,0.9552071668533034
125,0.9774614472123369,0.9799196787148594,0.9484645252382634,0.9552071668533034
130,0.978067575577949,0.9819277108433735,0.9484645252382634,0.9552071668533034
135,0.978962962962963,0.9839357429718876,0.9484645252382634,0.9552071668533034
140,0.978962962962963,0.9799196787148594,0.9484645252382634,0.9552071668533034
145,0.9795676636067515,0.9819277108433735,0.9484645252382634,0.9552071668533034
150,0.9795555555555555,0.9779116465863453,0.9484645252382634,0.9552071668533034
155,0.9795676636067515,0.9779116465863453,0.9484645252382634,0.9552071668533034
160,0.9798578199052133,0.9819277108433735,0.9484645252382634,0.9552071668533034
165,0.9810538780343399,0.9819277108433735,0.9484645252382634,0.9552071668533034
170,0.9783959751405742,0.9859437751004017,0.9484645252382634,0.9552071668533034
175,0.9783959751405742,0.9839357429718876,0.9484645252382634,0.9552071668533034
180,0.9795797573246522,0.9839357429718876,0.9484645252382634,0.9552071668533034
