Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.5359749739311783,0.8373493975903614,0.9451208752426327,0.9518477043673013
10,0.7696155048452641,0.9156626506024096,0.9451208752426327,0.9518477043673013
15,0.8245986064828839,0.9337349397590361,0.9451208752426327,0.9518477043673013
20,0.8603117505995204,0.9477911646586346,0.9451208752426327,0.9518477043673013
25,0.8808814770696843,0.9578313253012049,0.9451208752426327,0.9518477043673013
30,0.8975348975348976,0.9658634538152611,0.9451208752426327,0.9518477043673013
35,0.925639500297442,0.9698795180722891,0.9451208752426327,0.9518477043673013
40,0.9383155397390273,0.9738955823293173,0.9451208752426327,0.9518477043673013
45,0.9466824644549763,0.9738955823293173,0.9451208752426327,0.9518477043673013
50,0.9543838862559242,0.9738955823293173,0.9451208752426327,0.9518477043673013
55,0.9585553582001185,0.9819277108433735,0.9451208752426327,0.9518477043673013
60,0.9653948535936113,0.9799196787148594,0.9451208752426327,0.9518477043673013
65,0.9662921348314606,0.9779116465863453,0.9451208752426327,0.9518477043673013
70,0.9657210401891253,0.9779116465863453,0.9451208752426327,0.9518477043673013
75,0.9686946249261664,0.9779116465863453,0.9451208752426327,0.9518477043673013
80,0.9704666272888364,0.9839357429718876,0.9451208752426327,0.9518477043673013
85,0.9716479621972829,0.9819277108433735,0.9451208752426327,0.9518477043673013
90,0.9719515795689401,0.9799196787148594,0.9451208752426327,0.9518477043673013
95,0.9737230587540596,0.9819277108433735,0.9451208752426327,0.9518477043673013
100,0.9757683215130024,0.9819277108433735,0.9451208752426327,0.9518477043673013
105,0.974010632014176,0.9799196787148594,0.9451208752426327,0.9518477043673013
110,0.973404255319149,0.9839357429718876,0.9451208752426327,0.9518477043673013
115,0.9754655631096659,0.9859437751004017,0.9451208752426327,0.9518477043673013
