Epoch,F1 dev,Acc dev,F1 test,Acc test
5,0.14733414733414735,0.7369477911646586,0.9400709219858157,0.948488241881299
10,0.43020903573836816,0.8132530120481928,0.9400709219858157,0.948488241881299
15,0.6385274516026658,0.9056224899598394,0.9400709219858157,0.948488241881299
20,0.7484433374844334,0.929718875502008,0.9400709219858157,0.948488241881299
25,0.8065994500458294,0.9397590361445783,0.9400709219858157,0.948488241881299
30,0.8346932608038682,0.9477911646586346,0.9400709219858157,0.948488241881299
35,0.8600600600600601,0.9598393574297188,0.9400709219858157,0.948488241881299
40,0.8704477611940299,0.9658634538152611,0.9400709219858157,0.948488241881299
45,0.8924635090854931,0.9718875502008032,0.9400709219858157,0.948488241881299
50,0.9059523809523811,0.9759036144578314,0.9400709219858157,0.948488241881299
55,0.9161213563355145,0.9738955823293173,0.9400709219858157,0.948488241881299
60,0.9337689337689338,0.9779116465863453,0.9400709219858157,0.948488241881299
65,0.9376484560570071,0.9779116465863453,0.9400709219858157,0.948488241881299
70,0.9456489456489456,0.9799196787148594,0.9400709219858157,0.948488241881299
75,0.9521829521829521,0.9799196787148594,0.9400709219858157,0.948488241881299
80,0.9548693586698338,0.9819277108433735,0.9400709219858157,0.948488241881299
85,0.9575541703769664,0.9819277108433735,0.9400709219858157,0.948488241881299
90,0.9602373887240355,0.9819277108433735,0.9400709219858157,0.948488241881299
95,0.9620178041543027,0.9819277108433735,0.9400709219858157,0.948488241881299
100,0.9632047477744807,0.9839357429718876,0.9400709219858157,0.948488241881299
105,0.9632047477744807,0.9839357429718876,0.9400709219858157,0.948488241881299
110,0.9646989024028477,0.9859437751004017,0.9400709219858157,0.948488241881299
115,0.9652715939447908,0.9859437751004017,0.9400709219858157,0.948488241881299
120,0.9661721068249258,0.9859437751004017,0.9400709219858157,0.948488241881299
125,0.9664986658760747,0.9859437751004017,0.9400709219858157,0.948488241881299
130,0.968583283935981,0.9839357429718876,0.9400709219858157,0.948488241881299
135,0.9706492736436407,0.9859437751004017,0.9400709219858157,0.948488241881299
140,0.9700740740740741,0.9859437751004017,0.9400709219858157,0.948488241881299
145,0.9718518518518519,0.9859437751004017,0.9400709219858157,0.948488241881299
150,0.9721563981042655,0.9879518072289156,0.9400709219858157,0.948488241881299
155,0.9730370370370371,0.9879518072289156,0.9400709219858157,0.948488241881299
160,0.9733412322274883,0.9879518072289156,0.9400709219858157,0.948488241881299
165,0.9730370370370371,0.9879518072289156,0.9400709219858157,0.948488241881299
170,0.9736452472608824,0.9879518072289156,0.9400709219858157,0.948488241881299
175,0.9733412322274883,0.9879518072289156,0.9400709219858157,0.948488241881299
180,0.9727649496743636,0.9879518072289156,0.9400709219858157,0.948488241881299
185,0.9739490822972173,0.9879518072289156,0.9400709219858157,0.948488241881299
190,0.9736452472608824,0.9879518072289156,0.9400709219858157,0.948488241881299
195,0.9730689553122225,0.9879518072289156,0.9400709219858157,0.948488241881299
